date,month,year,region,indicator,data_value,measurement,units,ocean_coastal
2016-03-16,Mar,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.72098094,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-04-15,Apr,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.50293225,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-05-16,May,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.45191148,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-06-15,Jun,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.39848512,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-07-16,Jul,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.42870498,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-08-16,Aug,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.51369596,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-09-16,Sep,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.9683186,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-10-16,Oct,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.552955,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-11-16,Nov,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.48551232,Mean,Milligrams/cubic M (mg m⁻³),Coast
2016-12-16,Dec,2016,Canterbury,Near surface concentration of chlorophyll a chl a,0.51987827,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-01-16,Jan,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.5142494,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-02-15,Feb,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.33242595,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-03-16,Mar,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.37244385,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-04-15,Apr,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.81547374,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-05-16,May,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.7040832,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-06-15,Jun,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.5147264,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-07-16,Jul,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.5300761,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-08-16,Aug,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.8400562,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-09-15,Sep,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.61740726,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-10-16,Oct,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.43489176,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-11-15,Nov,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.4335815,Mean,Milligrams/cubic M (mg m⁻³),Coast
2017-12-16,Dec,2017,Canterbury,Near surface concentration of chlorophyll a chl a,0.42578924,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-01-16,Jan,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.47596428,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-02-15,Feb,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.6284886,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-03-16,Mar,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.4559594,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-04-15,Apr,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.5329361,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-05-16,May,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.4647633,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-06-15,Jun,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.4828867,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-07-16,Jul,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.43046016,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-08-16,Aug,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.50629133,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-09-15,Sep,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.6795144,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-10-16,Oct,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.85961854,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-11-15,Nov,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.58106107,Mean,Milligrams/cubic M (mg m⁻³),Coast
2003-12-16,Dec,2003,Tasman,Near surface concentration of chlorophyll a chl a,0.75185955,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-01-16,Jan,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.70001704,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-02-15,Feb,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.582164,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-03-16,Mar,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.6751625,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-04-15,Apr,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.7291665,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-05-16,May,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.6026666,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-06-15,Jun,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.44416314,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-07-16,Jul,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.47190416,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-08-16,Aug,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.49882433,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-09-16,Sep,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.52102804,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-10-16,Oct,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.68216866,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-11-16,Nov,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.67203236,Mean,Milligrams/cubic M (mg m⁻³),Coast
2004-12-16,Dec,2004,Tasman,Near surface concentration of chlorophyll a chl a,0.57580936,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-01-16,Jan,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.50734913,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-02-15,Feb,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.44429278,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-03-16,Mar,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.55083495,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-04-15,Apr,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.45271385,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-05-16,May,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.5320178,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-06-15,Jun,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.37201005,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-07-16,Jul,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.38187012,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-08-16,Aug,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.7020803,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-09-15,Sep,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.60568845,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-10-16,Oct,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.6518423,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-11-15,Nov,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.52084184,Mean,Milligrams/cubic M (mg m⁻³),Coast
2005-12-16,Dec,2005,Tasman,Near surface concentration of chlorophyll a chl a,0.50583607,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-01-16,Jan,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.6001324,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-02-15,Feb,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.39357308,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-03-16,Mar,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.5977376,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-04-15,Apr,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.488306,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-05-16,May,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.5020039,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-06-15,Jun,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.35004434,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-07-16,Jul,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.3323299,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-08-16,Aug,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.4763952,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-09-15,Sep,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.5844344,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-10-16,Oct,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.5324641,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-11-15,Nov,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.60494196,Mean,Milligrams/cubic M (mg m⁻³),Coast
2006-12-16,Dec,2006,Tasman,Near surface concentration of chlorophyll a chl a,0.6172438,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-01-16,Jan,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.58091015,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-02-15,Feb,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.45289585,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-03-16,Mar,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.548767,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-04-15,Apr,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.7151496,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-05-16,May,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.63067967,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-06-15,Jun,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.3887541,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-07-16,Jul,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.35417712,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-08-16,Aug,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.4654358,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-09-15,Sep,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.5197843,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-10-16,Oct,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.7024752,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-11-15,Nov,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.77016914,Mean,Milligrams/cubic M (mg m⁻³),Coast
2007-12-16,Dec,2007,Tasman,Near surface concentration of chlorophyll a chl a,0.6135302,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-01-16,Jan,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.4353668,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-02-15,Feb,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.32148910000000003,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-03-16,Mar,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.4807405,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-04-15,Apr,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.4567136,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-05-16,May,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.50718325,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-06-15,Jun,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.37700093,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-07-16,Jul,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.4124546,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-08-16,Aug,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.46637467,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-09-16,Sep,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.62201905,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-10-16,Oct,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.61989605,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-11-16,Nov,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.652866,Mean,Milligrams/cubic M (mg m⁻³),Coast
2008-12-16,Dec,2008,Tasman,Near surface concentration of chlorophyll a chl a,0.62532675,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-01-16,Jan,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.47944337,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-02-15,Feb,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.51343244,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-03-16,Mar,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.58845335,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-04-15,Apr,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.6195904,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-05-16,May,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.49987328,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-06-15,Jun,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.41824386,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-07-16,Jul,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.4908319,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-08-16,Aug,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.6671791,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-09-15,Sep,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.83574647,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-10-16,Oct,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.78697187,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-11-15,Nov,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.41868648,Mean,Milligrams/cubic M (mg m⁻³),Coast
2009-12-16,Dec,2009,Tasman,Near surface concentration of chlorophyll a chl a,0.5028561,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-01-16,Jan,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.5962032,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-02-15,Feb,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.5185408,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-03-16,Mar,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.5116212,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-04-15,Apr,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.78130543,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-05-16,May,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.846328,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-06-15,Jun,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.65002704,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-07-16,Jul,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.6955328,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-08-16,Aug,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.69834274,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-09-15,Sep,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.7633071,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-10-16,Oct,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.6383052,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-11-15,Nov,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.49492455,Mean,Milligrams/cubic M (mg m⁻³),Coast
2010-12-16,Dec,2010,Tasman,Near surface concentration of chlorophyll a chl a,0.5006561,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-01-16,Jan,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.42635357,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-02-15,Feb,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.39164478,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-03-16,Mar,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.4639821,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-04-15,Apr,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.65804744,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-05-16,May,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.8760642,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-06-15,Jun,2011,Tasman,Near surface concentration of chlorophyll a chl a,1.1142355,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-07-16,Jul,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.74838066,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-08-16,Aug,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.50863856,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-09-15,Sep,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.46074545,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-10-16,Oct,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.6307166,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-11-15,Nov,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.52180547,Mean,Milligrams/cubic M (mg m⁻³),Coast
2011-12-16,Dec,2011,Tasman,Near surface concentration of chlorophyll a chl a,0.4609623,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-01-16,Jan,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.33385313,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-02-15,Feb,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.33222854,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-03-16,Mar,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.46456942,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-04-15,Apr,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.47695363,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-05-16,May,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.5146428,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-06-15,Jun,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.49940154,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-07-16,Jul,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.47478342,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-08-16,Aug,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.68151826,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-09-16,Sep,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.7410037,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-10-16,Oct,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.7116144,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-11-16,Nov,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.45128068,Mean,Milligrams/cubic M (mg m⁻³),Coast
2012-12-16,Dec,2012,Tasman,Near surface concentration of chlorophyll a chl a,0.3455514,Mean,Milligrams/cubic M (mg m⁻³),Coast
2013-01-16,Jan,2013,Tasman,Near surface concentration of chlorophyll a chl a,0.55930185,Mean,Milligrams/cubic M (mg m⁻³),Coast
2013-02-15,Feb,2013,Tasman,Near surface concentration of chlorophyll a chl a,0.43998352,Mean,Milligrams/cubic M (mg m⁻³),Coast
2013-03-16,Mar,2013,Tasman,Near surface concentration of chlorophyll a chl a,0.3233859,Mean,Milligrams/cubic M (mg m⁻³),Coast
2013-04-15,Apr,2013,Tasman,Near surface concentration of chlorophyll a chl a,0.460411,Mean,Milligrams/cubic M (mg m⁻³),Coast
2013-05-16,May,2013,Tasman,Near surface concentration of chlorophyll a chl a,0.5966086,Mean,Milligrams/cubic M (mg m⁻³),Coast
